email,familyName,firstName,password,pid,nickname
batch1738@batch.com.tw,測,一七三八,123qwe,273561,測一七三八
batch1739@batch.com.tw,測,一七三九,123qwe,273562,測一七三九
batch1740@batch.com.tw,測,一七四零,123qwe,273563,測一七四零
batch1741@batch.com.tw,測,一七四一,123qwe,273564,測一七四一
batch1742@batch.com.tw,測,一七四二,123qwe,273565,測一七四二
batch1743@batch.com.tw,測,一七四三,123qwe,273566,測一七四三
batch1744@batch.com.tw,測,一七四四,123qwe,273567,測一七四四
batch1745@batch.com.tw,測,一七四五,123qwe,273568,測一七四五
batch1746@batch.com.tw,測,一七四六,123qwe,273569,測一七四六
batch1747@batch.com.tw,測,一七四七,123qwe,273570,測一七四七
batch1748@batch.com.tw,測,一七四八,123qwe,273571,測一七四八
batch1749@batch.com.tw,測,一七四九,123qwe,273572,測一七四九
batch1750@batch.com.tw,測,一七五零,123qwe,273573,測一七五零
batch1751@batch.com.tw,測,一七五一,123qwe,273574,測一七五一
batch1752@batch.com.tw,測,一七五二,123qwe,273575,測一七五二
batch1753@batch.com.tw,測,一七五三,123qwe,273576,測一七五三
batch1754@batch.com.tw,測,一七五四,123qwe,273577,測一七五四
batch1755@batch.com.tw,測,一七五五,123qwe,273578,測一七五五
batch1756@batch.com.tw,測,一七五六,123qwe,273579,測一七五六
batch1757@batch.com.tw,測,一七五七,123qwe,273580,測一七五七
batch1758@batch.com.tw,測,一七五八,123qwe,273581,測一七五八
batch1759@batch.com.tw,測,一七五九,123qwe,273582,測一七五九
batch1760@batch.com.tw,測,一七六零,123qwe,273583,測一七六零
batch1761@batch.com.tw,測,一七六一,123qwe,273584,測一七六一
batch1762@batch.com.tw,測,一七六二,123qwe,273585,測一七六二
batch1763@batch.com.tw,測,一七六三,123qwe,273586,測一七六三
batch1764@batch.com.tw,測,一七六四,123qwe,273587,測一七六四
batch1765@batch.com.tw,測,一七六五,123qwe,273588,測一七六五
batch1766@batch.com.tw,測,一七六六,123qwe,273589,測一七六六
batch1767@batch.com.tw,測,一七六七,123qwe,273590,測一七六七
batch1768@batch.com.tw,測,一七六八,123qwe,273591,測一七六八
batch1769@batch.com.tw,測,一七六九,123qwe,273592,測一七六九
batch1770@batch.com.tw,測,一七七零,123qwe,273593,測一七七零
batch1771@batch.com.tw,測,一七七一,123qwe,273594,測一七七一
batch1772@batch.com.tw,測,一七七二,123qwe,273595,測一七七二
batch1773@batch.com.tw,測,一七七三,123qwe,273596,測一七七三
batch1774@batch.com.tw,測,一七七四,123qwe,273597,測一七七四
batch1775@batch.com.tw,測,一七七五,123qwe,273598,測一七七五
batch1776@batch.com.tw,測,一七七六,123qwe,273599,測一七七六
batch1777@batch.com.tw,測,一七七七,123qwe,273600,測一七七七
batch1778@batch.com.tw,測,一七七八,123qwe,273601,測一七七八
batch1779@batch.com.tw,測,一七七九,123qwe,273602,測一七七九
batch1780@batch.com.tw,測,一七八零,123qwe,273603,測一七八零
batch1781@batch.com.tw,測,一七八一,123qwe,273604,測一七八一
batch1782@batch.com.tw,測,一七八二,123qwe,273605,測一七八二
batch1783@batch.com.tw,測,一七八三,123qwe,273606,測一七八三
batch1784@batch.com.tw,測,一七八四,123qwe,273607,測一七八四
batch1785@batch.com.tw,測,一七八五,123qwe,273608,測一七八五
batch1786@batch.com.tw,測,一七八六,123qwe,273609,測一七八六
batch1787@batch.com.tw,測,一七八七,123qwe,273610,測一七八七
batch1788@batch.com.tw,測,一七八八,123qwe,273611,測一七八八
batch1789@batch.com.tw,測,一七八九,123qwe,273612,測一七八九
batch1790@batch.com.tw,測,一七九零,123qwe,273613,測一七九零
batch1791@batch.com.tw,測,一七九一,123qwe,273614,測一七九一
batch1792@batch.com.tw,測,一七九二,123qwe,273615,測一七九二
batch1793@batch.com.tw,測,一七九三,123qwe,273616,測一七九三
batch1794@batch.com.tw,測,一七九四,123qwe,273617,測一七九四
batch1795@batch.com.tw,測,一七九五,123qwe,273618,測一七九五
batch1796@batch.com.tw,測,一七九六,123qwe,273619,測一七九六
batch1797@batch.com.tw,測,一七九七,123qwe,273620,測一七九七
batch1798@batch.com.tw,測,一七九八,123qwe,273621,測一七九八
batch1799@batch.com.tw,測,一七九九,123qwe,273622,測一七九九
batch1800@batch.com.tw,測,一八零零,123qwe,273623,測一八零零
batch1801@batch.com.tw,測,一八零一,123qwe,273624,測一八零一
batch1802@batch.com.tw,測,一八零二,123qwe,273625,測一八零二
batch1803@batch.com.tw,測,一八零三,123qwe,273626,測一八零三
batch1804@batch.com.tw,測,一八零四,123qwe,273627,測一八零四
batch1805@batch.com.tw,測,一八零五,123qwe,273628,測一八零五
batch1806@batch.com.tw,測,一八零六,123qwe,273629,測一八零六
batch1807@batch.com.tw,測,一八零七,123qwe,273630,測一八零七
batch1808@batch.com.tw,測,一八零八,123qwe,273631,測一八零八
batch1809@batch.com.tw,測,一八零九,123qwe,273632,測一八零九
batch1810@batch.com.tw,測,一八一零,123qwe,273633,測一八一零
batch1811@batch.com.tw,測,一八一一,123qwe,273634,測一八一一
batch1812@batch.com.tw,測,一八一二,123qwe,273635,測一八一二
batch1813@batch.com.tw,測,一八一三,123qwe,273636,測一八一三
batch1814@batch.com.tw,測,一八一四,123qwe,273637,測一八一四
batch1815@batch.com.tw,測,一八一五,123qwe,273638,測一八一五
batch1816@batch.com.tw,測,一八一六,123qwe,273639,測一八一六
batch1817@batch.com.tw,測,一八一七,123qwe,273640,測一八一七
batch1818@batch.com.tw,測,一八一八,123qwe,273641,測一八一八
batch1819@batch.com.tw,測,一八一九,123qwe,273642,測一八一九
batch1820@batch.com.tw,測,一八二零,123qwe,273643,測一八二零
batch1821@batch.com.tw,測,一八二一,123qwe,273644,測一八二一
batch1822@batch.com.tw,測,一八二二,123qwe,273645,測一八二二
batch1823@batch.com.tw,測,一八二三,123qwe,273646,測一八二三
batch1824@batch.com.tw,測,一八二四,123qwe,273647,測一八二四
batch1825@batch.com.tw,測,一八二五,123qwe,273648,測一八二五
batch1826@batch.com.tw,測,一八二六,123qwe,273649,測一八二六
batch1827@batch.com.tw,測,一八二七,123qwe,273650,測一八二七
batch1828@batch.com.tw,測,一八二八,123qwe,273651,測一八二八
batch1829@batch.com.tw,測,一八二九,123qwe,273652,測一八二九
batch1830@batch.com.tw,測,一八三零,123qwe,273653,測一八三零
batch1831@batch.com.tw,測,一八三一,123qwe,273654,測一八三一
batch1832@batch.com.tw,測,一八三二,123qwe,273655,測一八三二
batch1833@batch.com.tw,測,一八三三,123qwe,273656,測一八三三
batch1834@batch.com.tw,測,一八三四,123qwe,273657,測一八三四
batch1835@batch.com.tw,測,一八三五,123qwe,273658,測一八三五
batch1836@batch.com.tw,測,一八三六,123qwe,273659,測一八三六
batch1837@batch.com.tw,測,一八三七,123qwe,273660,測一八三七
batch1838@batch.com.tw,測,一八三八,123qwe,273661,測一八三八
batch1839@batch.com.tw,測,一八三九,123qwe,273662,測一八三九
batch1840@batch.com.tw,測,一八四零,123qwe,273663,測一八四零
batch1841@batch.com.tw,測,一八四一,123qwe,273664,測一八四一
batch1842@batch.com.tw,測,一八四二,123qwe,273665,測一八四二
batch1843@batch.com.tw,測,一八四三,123qwe,273666,測一八四三
batch1844@batch.com.tw,測,一八四四,123qwe,273667,測一八四四
batch1845@batch.com.tw,測,一八四五,123qwe,273668,測一八四五
batch1846@batch.com.tw,測,一八四六,123qwe,273669,測一八四六
batch1847@batch.com.tw,測,一八四七,123qwe,273670,測一八四七
batch1848@batch.com.tw,測,一八四八,123qwe,273671,測一八四八
batch1849@batch.com.tw,測,一八四九,123qwe,273672,測一八四九
batch1850@batch.com.tw,測,一八五零,123qwe,273673,測一八五零
batch1851@batch.com.tw,測,一八五一,123qwe,273674,測一八五一
batch1852@batch.com.tw,測,一八五二,123qwe,273675,測一八五二
batch1853@batch.com.tw,測,一八五三,123qwe,273676,測一八五三
batch1854@batch.com.tw,測,一八五四,123qwe,273677,測一八五四
batch1855@batch.com.tw,測,一八五五,123qwe,273678,測一八五五
batch1856@batch.com.tw,測,一八五六,123qwe,273679,測一八五六
batch1857@batch.com.tw,測,一八五七,123qwe,273680,測一八五七
batch1858@batch.com.tw,測,一八五八,123qwe,273681,測一八五八
batch1859@batch.com.tw,測,一八五九,123qwe,273682,測一八五九
batch1860@batch.com.tw,測,一八六零,123qwe,273683,測一八六零
batch1861@batch.com.tw,測,一八六一,123qwe,273684,測一八六一
batch1862@batch.com.tw,測,一八六二,123qwe,273685,測一八六二
batch1863@batch.com.tw,測,一八六三,123qwe,273686,測一八六三
batch1864@batch.com.tw,測,一八六四,123qwe,273687,測一八六四
batch1865@batch.com.tw,測,一八六五,123qwe,273688,測一八六五
batch1866@batch.com.tw,測,一八六六,123qwe,273689,測一八六六
batch1867@batch.com.tw,測,一八六七,123qwe,273690,測一八六七
batch1868@batch.com.tw,測,一八六八,123qwe,273691,測一八六八
batch1869@batch.com.tw,測,一八六九,123qwe,273692,測一八六九
batch1870@batch.com.tw,測,一八七零,123qwe,273693,測一八七零
batch1871@batch.com.tw,測,一八七一,123qwe,273694,測一八七一
batch1872@batch.com.tw,測,一八七二,123qwe,273695,測一八七二
batch1873@batch.com.tw,測,一八七三,123qwe,273696,測一八七三
batch1874@batch.com.tw,測,一八七四,123qwe,273697,測一八七四
batch1875@batch.com.tw,測,一八七五,123qwe,273698,測一八七五
batch1876@batch.com.tw,測,一八七六,123qwe,273699,測一八七六
batch1877@batch.com.tw,測,一八七七,123qwe,273700,測一八七七
batch1878@batch.com.tw,測,一八七八,123qwe,273701,測一八七八
batch1879@batch.com.tw,測,一八七九,123qwe,273702,測一八七九
batch1880@batch.com.tw,測,一八八零,123qwe,273703,測一八八零
batch1881@batch.com.tw,測,一八八一,123qwe,273704,測一八八一
batch1882@batch.com.tw,測,一八八二,123qwe,273705,測一八八二
batch1883@batch.com.tw,測,一八八三,123qwe,273706,測一八八三
batch1884@batch.com.tw,測,一八八四,123qwe,273707,測一八八四
batch1885@batch.com.tw,測,一八八五,123qwe,273708,測一八八五
batch1886@batch.com.tw,測,一八八六,123qwe,273709,測一八八六
batch1887@batch.com.tw,測,一八八七,123qwe,273710,測一八八七
batch1888@batch.com.tw,測,一八八八,123qwe,273711,測一八八八
batch1889@batch.com.tw,測,一八八九,123qwe,273712,測一八八九
batch1890@batch.com.tw,測,一八九零,123qwe,273713,測一八九零
batch1891@batch.com.tw,測,一八九一,123qwe,273714,測一八九一
batch1892@batch.com.tw,測,一八九二,123qwe,273715,測一八九二
batch1893@batch.com.tw,測,一八九三,123qwe,273716,測一八九三
batch1894@batch.com.tw,測,一八九四,123qwe,273717,測一八九四
batch1895@batch.com.tw,測,一八九五,123qwe,273718,測一八九五
batch1896@batch.com.tw,測,一八九六,123qwe,273719,測一八九六
batch1897@batch.com.tw,測,一八九七,123qwe,273720,測一八九七
batch1898@batch.com.tw,測,一八九八,123qwe,273721,測一八九八
batch1899@batch.com.tw,測,一八九九,123qwe,273722,測一八九九
batch1900@batch.com.tw,測,一九零零,123qwe,273723,測一九零零
batch1901@batch.com.tw,測,一九零一,123qwe,273724,測一九零一
batch1902@batch.com.tw,測,一九零二,123qwe,273725,測一九零二
batch1903@batch.com.tw,測,一九零三,123qwe,273726,測一九零三
batch1904@batch.com.tw,測,一九零四,123qwe,273727,測一九零四
batch1905@batch.com.tw,測,一九零五,123qwe,273728,測一九零五
batch1906@batch.com.tw,測,一九零六,123qwe,273729,測一九零六
batch1907@batch.com.tw,測,一九零七,123qwe,273730,測一九零七
batch1908@batch.com.tw,測,一九零八,123qwe,273731,測一九零八
batch1909@batch.com.tw,測,一九零九,123qwe,273732,測一九零九
batch1910@batch.com.tw,測,一九一零,123qwe,273733,測一九一零
batch1911@batch.com.tw,測,一九一一,123qwe,273734,測一九一一
batch1912@batch.com.tw,測,一九一二,123qwe,273735,測一九一二
batch1913@batch.com.tw,測,一九一三,123qwe,273736,測一九一三
batch1914@batch.com.tw,測,一九一四,123qwe,273737,測一九一四
batch1915@batch.com.tw,測,一九一五,123qwe,273738,測一九一五
batch1916@batch.com.tw,測,一九一六,123qwe,273739,測一九一六
batch1917@batch.com.tw,測,一九一七,123qwe,273740,測一九一七
batch1918@batch.com.tw,測,一九一八,123qwe,273741,測一九一八
batch1919@batch.com.tw,測,一九一九,123qwe,273742,測一九一九
batch1920@batch.com.tw,測,一九二零,123qwe,273743,測一九二零
batch1921@batch.com.tw,測,一九二一,123qwe,273744,測一九二一
batch1922@batch.com.tw,測,一九二二,123qwe,273745,測一九二二
batch1923@batch.com.tw,測,一九二三,123qwe,273746,測一九二三
batch1924@batch.com.tw,測,一九二四,123qwe,273747,測一九二四
batch1925@batch.com.tw,測,一九二五,123qwe,273748,測一九二五
batch1926@batch.com.tw,測,一九二六,123qwe,273749,測一九二六
batch1927@batch.com.tw,測,一九二七,123qwe,273750,測一九二七
batch1928@batch.com.tw,測,一九二八,123qwe,273751,測一九二八
batch1929@batch.com.tw,測,一九二九,123qwe,273752,測一九二九
batch1930@batch.com.tw,測,一九三零,123qwe,273753,測一九三零
batch1931@batch.com.tw,測,一九三一,123qwe,273754,測一九三一
batch1932@batch.com.tw,測,一九三二,123qwe,273755,測一九三二
batch1933@batch.com.tw,測,一九三三,123qwe,273756,測一九三三
batch1934@batch.com.tw,測,一九三四,123qwe,273757,測一九三四
batch1935@batch.com.tw,測,一九三五,123qwe,273758,測一九三五
batch1936@batch.com.tw,測,一九三六,123qwe,273759,測一九三六
batch1937@batch.com.tw,測,一九三七,123qwe,273760,測一九三七
batch1938@batch.com.tw,測,一九三八,123qwe,273761,測一九三八
batch1939@batch.com.tw,測,一九三九,123qwe,273762,測一九三九
batch1940@batch.com.tw,測,一九四零,123qwe,273763,測一九四零
batch1941@batch.com.tw,測,一九四一,123qwe,273764,測一九四一
batch1942@batch.com.tw,測,一九四二,123qwe,273765,測一九四二
batch1943@batch.com.tw,測,一九四三,123qwe,273766,測一九四三
batch1944@batch.com.tw,測,一九四四,123qwe,273767,測一九四四
batch1945@batch.com.tw,測,一九四五,123qwe,273768,測一九四五
batch1946@batch.com.tw,測,一九四六,123qwe,273769,測一九四六
batch1947@batch.com.tw,測,一九四七,123qwe,273770,測一九四七
batch1948@batch.com.tw,測,一九四八,123qwe,273771,測一九四八
batch1949@batch.com.tw,測,一九四九,123qwe,273772,測一九四九
batch1950@batch.com.tw,測,一九五零,123qwe,273773,測一九五零
batch1951@batch.com.tw,測,一九五一,123qwe,273774,測一九五一
batch1952@batch.com.tw,測,一九五二,123qwe,273775,測一九五二
batch1953@batch.com.tw,測,一九五三,123qwe,273776,測一九五三
batch1954@batch.com.tw,測,一九五四,123qwe,273777,測一九五四
batch1955@batch.com.tw,測,一九五五,123qwe,273778,測一九五五
batch1956@batch.com.tw,測,一九五六,123qwe,273779,測一九五六
batch1957@batch.com.tw,測,一九五七,123qwe,273780,測一九五七
batch1958@batch.com.tw,測,一九五八,123qwe,273781,測一九五八
batch1959@batch.com.tw,測,一九五九,123qwe,273782,測一九五九
batch1960@batch.com.tw,測,一九六零,123qwe,273783,測一九六零
